INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,DTXCID,CASRN,INCHIKEY,IUPAC_NAME,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,BIOCONCENTRATION_FACTOR_TEST_PRED,BOILING_POINT_DEGC_TEST_PRED,48HR_DAPHNIA_LC50_MOL/L_TEST_PRED,DENSITY_G/CM^3_TEST_PRED,DEVTOX_TEST_PRED,96HR_FATHEAD_MINNOW_MOL/L_TEST_PRED,FLASH_POINT_DEGC_TEST_PRED,MELTING_POINT_DEGC_TEST_PRED,AMES_MUTAGENICITY_TEST_PRED,ORAL_RAT_LD50_MOL/KG_TEST_PRED,SURFACE_TENSION_DYN/CM_TEST_PRED,THERMAL_CONDUCTIVITY_MW/(M*K)_TEST_PRED,TETRAHYMENA_PYRIFORMIS_IGC50_MOL/L_TEST_PRED,VISCOSITY_CP_CP_TEST_PRED,VAPOR_PRESSURE_MMHG_TEST_PRED,WATER_SOLUBILITY_MOL/L_TEST_PRED,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,OPERA_PKAA_OPERA_PRED,OPERA_PKAB_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
40487421,CASRN,DTXSID7024245,Pendimethalin,DTXCID004245,40487-42-1,CHIFOSRWCNZCFN-UHFFFAOYSA-N,N/A,C13H19N3O4,281.312,281.137556104,59.5662,363.278,2.91072E-06,1.254,0.948,6.9024E-07,173.98,83.132,0.117,0.00674528,N/A,146.792,3.11889E-06,38.0189,6.20869E-07,9.84011E-06,1.38046E-11,578.79,3.54085,330.011,7.77053E-07,1.90558,10.1984,5013.25,5.1983,56.0787,N/A,N/A,2.99346E-05,1.074E-06
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56750-76-6,CASRN,DTXSID7074741,"3,5-Dinitro-4-((1-ethylpropyl)amino)-2-methylbenzenemethanol",DTXCID0042111,56750-76-6,JXPNNQHCFMKVHK-UHFFFAOYSA-N,"{2-Methyl-3,5-dinitro-4-[(pentan-3-yl)amino]phenyl}methanol",C13H19N3O5,297.311,297.132470724,24.6037,390.13,1.59221E-05,1.344,0.986,1.00693E-06,210.011,124.505,0.395,0.00031989,N/A,155.839,8.81049E-06,60.3949,2.40991E-08,7.63836E-05,1.38243E-11,25.0589,3.09543,323.687,1.70577E-10,0.841956,9.09089,1349.23,3.04397,131.764,N/A,N/A,9.23105E-09,0.000408284
113036876,CASRN,DTXSID40150270,"2-[4,6-Bis(difluoromethoxy)pyrimidin-2-ylcarbamoylsulfamoyl]benzoic acid",DTXCID1072761,113036-87-6,GPGLBXMQFQQXDV-UHFFFAOYSA-N,"2-({[4,6-Bis(difluoromethoxy)pyrimidin-2-yl]carbamoyl}sulfamoyl)benzoic acid",C14H10F4N4O7S,454.31,454.020632504,0.386367,N/A,N/A,1.765,1.251,N/A,341.153,224.004,0.173,0.00610942,N/A,N/A,N/A,N/A,4.28549E-13,7.14496E-06,1.65845E-11,6.18295,5.1358,240.205,1.39189E-11,0.365964,9.34761,48.7561,2.13883,170.771,N/A,N/A,1.22617E-09,9.84916E-05
7287196,CASRN,DTXSID4024272,Prometryn,DTXCID704272,7287-19-6,AAEVYOVXGOFMJO-UHFFFAOYSA-N,"6-(Methylsulfanyl)-N~2~,N~4~-di(propan-2-yl)-1,3,5-triazine-2,4-diamine",C10H19N5S,241.36,241.136116806,9.35406,N/A,4.86407E-05,1.165,0.57,4.10204E-05,186.492,90.639,0.177,0.00758578,N/A,N/A,N/A,N/A,9.59401E-07,0.000322849,1.53821E-11,12.3274,4.74669,338.851,2.31181E-08,0.144942,9.11123,707.421,3.51124,118.767,N/A,N/A,1.24348E-06,0.000110677
1918167,CASRN,DTXSID4024274,Propachlor,DTXCID504274,1918-16-7,MFOUDYKPLGXPGO-UHFFFAOYSA-N,2-Chloro-N-phenyl-N-(propan-2-yl)acetamide,C11H14ClNO,211.69,211.0763918,20.797,300.836,4.18794E-05,1.068,0.777,0.000127644,142.634,54.531,0.347,0.00161808,N/A,145.07,0.000213796,8.85116,0.000100925,0.00156675,1.45062E-11,55.3695,4.4824,292.105,1.23831E-07,0.211775,7.38327,262.891,2.18155,76.9232,N/A,N/A,0.000231259,0.00320445
8070-76-6,CASRN,DTXSID70896770,Propachlor - Atrazine mixture,N/A,8070-76-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
94125345,CASRN,DTXSID9034868,Prosulfuron,DTXCID7014868,94125-34-5,LTUNNEGNEKBSEH-UHFFFAOYSA-N,"N-[(4-Methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl]-2-(3,3,3-trifluoropropyl)benzene-1-sulfonamide",C15H16F3N5O4S,419.38,419.087509678,1.15345,N/A,N/A,1.559,1.087,N/A,303.758,174.4,N/A,0.0170608,N/A,N/A,N/A,N/A,5.44503E-11,0.000104472,1.3862E-11,2.59172,5.68618,264.576,2.47437E-11,0.15587,9.503,75.0078,1.89079,180.13,N/A,N/A,1.14298E-11,0.000813747
129630199,CASRN,DTXSID8034871,Pyraflufen-ethyl,DTXCID6014871,129630-19-9,APTZNLHMIGJTEW-UHFFFAOYSA-N,Ethyl {2-chloro-5-[4-chloro-5-(difluoromethoxy)-1-methyl-1H-pyrazol-3-yl]-4-fluorophenoxy}acetate,C15H13Cl2F3N2O4,413.17,412.0204468,202.302,425.755,2.73527E-06,1.499,0.719,1.49624E-07,255.25,80.285,0.438,0.000866962,N/A,N/A,N/A,N/A,1.93642E-08,1.64059E-06,1.39061E-11,56.9608,5.13705,358.83,9.38705E-09,4.60453,10.1728,478.81,3.49081,68.9291,N/A,N/A,4.5392E-07,2.00735E-07
55512339,CASRN,DTXSID2032639,Pyridate,DTXCID0012639,55512-33-9,JTZCTMAVMHRNTR-UHFFFAOYSA-N,O-(6-Chloro-3-phenylpyridazin-4-yl) S-octyl carbonothioate,C19H23ClN2O2S,378.92,378.1168769,N/A,N/A,N/A,N/A,0.598,N/A,N/A,N/A,0.186,0.00472063,N/A,N/A,N/A,N/A,N/A,N/A,1.73436E-11,468.444,4.64443,353.532,6.03888E-08,1.81043,11.7088,38519.5,2.86733,27.2801,N/A,N/A,9.83544E-10,3.8913E-06
447399555,CASRN,DTXSID4058104,Pyroxasulfone,DTXCID7031872,447399-55-5,CASLETQIYIQFTQ-UHFFFAOYSA-N,"3-{[5-(Difluoromethoxy)-1-methyl-3-(trifluoromethyl)-1H-pyrazol-4-yl]methanesulfonyl}-5,5-dimethyl-4,5-dihydro-1,2-oxazole",C12H14F5N3O4S,391.31,391.062517932,48.5289,N/A,2.63633E-05,N/A,0.837,N/A,N/A,69.618,0.327,N/A,N/A,N/A,N/A,N/A,2.71019E-06,5.59758E-05,1.16565E-11,1.66914,5.15332,337.756,9.19297E-09,0.704436,7.25358,967.909,3.3179,73.4573,N/A,N/A,7.88184E-07,0.000326562
84087014,CASRN,DTXSID6032641,Quinclorac,DTXCID4012641,84087-01-4,FFSSWMQPCJRCRV-UHFFFAOYSA-N,"3,7-Dichloroquinoline-8-carboxylic acid",C10H5Cl2NO2,242.06,240.9697338,6.223,353.87,6.35331E-05,1.485,0.795,3.48337E-05,200.663,204.89,0.138,0.00935406,N/A,N/A,0.000102329,N/A,6.83912E-07,0.000323594,1.17197E-11,3.54807,3.10053,324.501,3.31582E-09,0.21341,9.82462,2564.64,2.77183,273.871,N/A,N/A,2.24324E-07,2.80819E-07
84087-48-9,CASRN,DTXSID00896869,"8-Quinolinecarboxylic acid, 3,7-dichloro-, compd. with N-methylmethanamine (1:1)",DTXCID301326327,84087-48-9,PJPDUXCVLFAQBM-UHFFFAOYSA-N,"3,7-Dichloroquinoline-8-carboxylic acid--N-methylmethanamine (1/1)",C12H12Cl2N2O2,287.14,286.027583,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.17197E-11,3.54807,3.10053,324.501,3.31582E-09,0.21341,9.82462,2564.64,1.35356,131.486,N/A,N/A,2.24324E-07,2.80819E-07
76578126,CASRN,DTXSID60273935,Quizalofop,DTXCID70196424,76578-12-6,ABOOPXYCKNFDNJ-UHFFFAOYSA-N,2-{4-[(6-Chloroquinoxalin-2-yl)oxy]phenoxy}propanoic acid,C17H13ClN2O4,344.75,344.0563846,10.3514,435.491,3.17687E-06,1.448,0.722,5.83445E-07,285.507,140.898,0.375,0.00328095,N/A,136.846,1.09648E-05,N/A,8.87156E-10,1.58855E-05,1.06409E-11,3.61651,3.54507,372.433,4.38901E-09,0.478746,10.4983,736.582,3.41748,216.151,N/A,N/A,1.25944E-07,8.82751E-07
100646-51-3,CASRN,DTXSID0034857,Quizalofop-p-ethyl,DTXCID8014857,100646-51-3,OSUHJPCHFDQAIT-GFCCVEGCSA-N,Ethyl (2R)-2-{4-[(6-chloroquinoxalin-2-yl)oxy]phenoxy}propanoate,C19H17ClN2O4,372.81,372.0876847,130.918,424.014,4.39542E-07,1.359,0.653,5.32108E-07,260.324,96.914,0.411,0.00234423,N/A,142.488,3.8815E-06,N/A,1.10917E-08,1.11429E-06,1.33639E-11,189.347,4.88654,391.258,4.80107E-08,0.935208,11.757,514.833,4.27839,84.2811,N/A,N/A,6.48634E-09,1.02447E-06
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
122931480,CASRN,DTXSID1032642,Rimsulfuron,DTXCID9012642,122931-48-0,MEFOUWRMVYJCQC-UHFFFAOYSA-N,"N-[(4,6-Dimethoxypyrimidin-2-yl)carbamoyl]-3-(ethanesulfonyl)pyridine-2-sulfonamide",C14H17N5O7S2,431.44,431.056940255,0.567545,N/A,N/A,1.587,0.958,N/A,346.636,196.459,0.228,0.0106414,N/A,N/A,N/A,N/A,5.02343E-11,0.00115345,1.66936E-11,3.04552,4.27084,275.956,7.24338E-11,0.159527,9.60381,51.3595,0.290911,176.991,N/A,N/A,1.12256E-08,0.000210679
372137354,CASRN,DTXSID9058072,Saflufenacil,DTXCID5031840,372137-35-4,GNHDVXLWBQYPJE-UHFFFAOYSA-N,"2-Chloro-4-fluoro-5-[3-methyl-2,6-dioxo-4-(trifluoromethyl)-3,6-dihydropyrimidin-1(2H)-yl]-N-[methyl(propan-2-yl)sulfamoyl]benzene-1-carboximidic acid",C17H17ClF4N4O5S,500.85,500.0544312,N/A,N/A,3.28095E-06,N/A,1.265,N/A,N/A,149.203,N/A,N/A,N/A,N/A,N/A,N/A,1.27938E-08,1.25893E-06,2.34256E-11,3.88685,5.6751,331.538,5.16354E-11,3.48887,10.3185,34.2677,2.00565,145.611,N/A,N/A,3.33719E-11,0.00415452
74051802,CASRN,DTXSID9024304,Sethoxydim,DTXCID604304,74051-80-2,CSPPKDPQLUUTND-UHFFFAOYSA-N,2-(N-Ethoxybutanimidoyl)-5-[2-(ethylsulfanyl)propyl]-3-hydroxycyclohex-2-en-1-one,C17H29NO3S,327.48,327.186814972,16.4816,N/A,3.23594E-05,N/A,0.208,N/A,N/A,58.314,0.211,0.0076913,40.629,N/A,N/A,N/A,1.37721E-06,4.0738E-05,1.00897E-10,18.8625,4.65699,300.73,1.56268E-08,0.523044,9.6063,100.423,4.38022,85.9169,N/A,N/A,1.6004E-07,0.00106143
122349,CASRN,DTXSID4021268,Simazine,DTXCID501268,122-34-9,ODCWYMIRDDJXKW-UHFFFAOYSA-N,"6-Chloro-N~2~,N~4~-diethyl-1,3,5-triazine-2,4-diamine",C7H12ClN5,201.66,201.0781231,4.14,310.031,0.000108393,1.261,0.449,0.000151705,174.941,160.157,0.305,0.006223,N/A,161.05,N/A,N/A,3.82825E-07,0.0011995,1.10163E-11,3.64252,3.65866,334.481,1.86375E-08,0.11486,8.35592,126.139,2.18007,225.847,N/A,N/A,2.23757E-08,4.30165E-05
39312-80-6,CASRN,DTXSID70895788,Paraquat-simazine mixt.,N/A,39312-80-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
122836355,CASRN,DTXSID6032645,Sulfentrazone,DTXCID4012645,122836-35-5,OORLZFUTLGXMEF-UHFFFAOYSA-N,"N-{2,4-Dichloro-5-[4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl]phenyl}methanesulfonamide",C11H10Cl2F2N4O3S,387.18,385.9818731,6.91831,N/A,2.71644E-05,1.624,1.271,N/A,203.396,174.743,0.709,0.00122744,N/A,N/A,N/A,N/A,2.58821E-08,0.000125314,2.15602E-11,7.64343,5.69031,342.438,9.35139E-11,1.02083,11.0785,450.883,0.993599,122.057,N/A,N/A,9.7251E-10,0.00199162
81591813,CASRN,DTXSID5034939,Glyphosate-trimesium,DTXCID3014939,81591-81-3,RUCAXVJJQQJZGU-UHFFFAOYSA-M,Trimethylsulfanium [(phosphonomethyl)amino]acetate,C6H16NO5PS,245.23,245.048680791,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
335104842,CASRN,DTXSID5047037,Tembotrione,DTXCID3027037,335104-84-2,IUQAXCIUEPFPSF-UHFFFAOYSA-N,"2-{2-Chloro-4-(methanesulfonyl)-3-[(2,2,2-trifluoroethoxy)methyl]benzoyl}cyclohexane-1,3-dione",C17H16ClF3O6S,440.81,440.0308216,5.98412,392.935,1.54882E-05,1.543,0.752,1.84502E-06,276.993,114.486,0.341,N/A,N/A,N/A,N/A,N/A,5.66239E-08,4.4978E-05,6.25541E-11,1.56205,3.54933,420.852,6.53569E-10,6.48822,11.5884,96.6012,1.92557,83.8428,N/A,N/A,3.11384E-08,0.0640127
,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
317815831,CASRN,DTXSID0058275,Thiencarbazone-methyl,DTXCID3032094,317815-83-1,XSKZXGDFSCCXQX-UHFFFAOYSA-N,"Methyl 4-[(3-methoxy-4-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazole-1-carbonyl)sulfamoyl]-5-methylthiophene-3-carboxylate",C12H14N4O7S2,390.39,390.030391155,0.547016,N/A,N/A,1.629,1.239,N/A,264.546,159.259,0.467,N/A,N/A,N/A,N/A,N/A,5.76766E-10,0.00125893,1.78414E-11,3.64865,4.74142,264.628,1.8172E-09,0.719301,10.5016,41.1183,-0.33311,151.483,N/A,N/A,2.64137E-08,0.00112314
79277671,CASRN,DTXSID1058185,Thifensulfuron,DTXCID7031953,79277-67-1,LOQQVLXUKHKNIA-UHFFFAOYSA-N,"3-({Hydroxy[(6-methoxy-4-methyl-1,3,5-triazin-2(1H)-ylidene)amino]methylidene}sulfamoyl)thiophene-2-carboxylic acid",C11H11N5O6S2,373.36,373.015075442,0.171396,N/A,N/A,1.844,1.07,N/A,292.732,215.232,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00215774,1.63909E-11,6.15308,3.35466,320.394,1.27515E-11,0.201853,9.21598,40.2044,1.24097,190.155,N/A,N/A,1.91682E-08,0.00257951
59337-94-9,CASRN,DTXSID40897254,"2,3-Dihydro-3-oxothieno[2,3-d]isothiazole 1,1-dioxide",DTXCID101326638,59337-94-9,XVCRMQNYJBQTPD-UHFFFAOYSA-N,"1H-1lambda~6~-Thieno[2,3-d][1,2]thiazole-1,1,3(2H)-trione",C5H3NO3S2,189.2,188.955435309,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.49396E-11,1.52901,4.27157,267.704,2.29607E-09,0.132061,8.46894,13.1174,0.0850092,173.691,N/A,N/A,4.48138E-06,0.0304064
1101132675,CASRN,DTXSID10894199,Tolpyralate,DTXCID801324245,1101132-67-5,GHLCSCRDVVEUQD-UHFFFAOYSA-N,1-({1-Ethyl-4-[4-(methanesulfonyl)-3-(2-methoxyethoxy)-2-methylbenzoyl]-1H-pyrazol-5-yl}oxy)ethyl methyl carbonate,C21H28N2O9S,484.52,484.151551664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.76003E-11,1.88505,5.68035,400.4,2.22928E-09,11.033,11.6905,268.859,3.15428,34.18,N/A,N/A,9.93984E-10,0.000325232
210631688,CASRN,DTXSID0034722,Topramezone,DTXCID8014722,210631-68-8,IYMLUHWAJFXAQP-UHFFFAOYSA-N,"[3-(4,5-Dihydro-1,2-oxazol-3-yl)-4-(methanesulfonyl)-2-methylphenyl](5-hydroxy-1-methyl-1H-pyrazol-4-yl)methanone",C16H17N3O5S,363.39,363.088891833,11.0154,N/A,7.81628E-05,N/A,0.699,N/A,N/A,129.331,N/A,N/A,N/A,N/A,N/A,N/A,9.12011E-09,2.80543E-05,1.77832E-11,2.48154,3.17288,370.073,6.3122E-10,0.529091,10.6514,177.142,2.29602,149.45,N/A,N/A,1.55084E-09,0.272144
87820880,CASRN,DTXSID1034973,Tralkoxydim,DTXCID9014973,87820-88-0,DQFPEYARZIQXRM-UHFFFAOYSA-N,"4-(N-Ethoxypropanimidoyl)-5-hydroxy-2',4',6'-trimethyl-1,6-dihydro[1,1'-biphenyl]-3(2H)-one",C20H27NO3,329.44,329.199093733,26.3633,N/A,2.32274E-05,N/A,0.882,N/A,N/A,91.211,0.124,0.00688652,N/A,N/A,N/A,N/A,4.05509E-07,2.02768E-05,6.46992E-11,85.8238,3.35444,339.419,8.51569E-09,0.472891,9.73046,1306.82,4.46054,105.879,N/A,N/A,2.81693E-09,1.84974E-05
2303175,CASRN,DTXSID5024344,Tri-allate,DTXCID804344,2303-17-5,MWBPRDONLNQCFV-UHFFFAOYSA-N,"S-(2,3,3-Trichloroprop-2-en-1-yl) dipropan-2-ylcarbamothioate",C10H16Cl3NOS,304.65,303.0018184,90.7821,N/A,1.45546E-06,1.179,0.189,N/A,138.716,13.164,0.687,0.0144544,N/A,N/A,N/A,N/A,0.000402717,3.45144E-05,1.45933E-11,454.39,4.40087,293.249,5.17357E-05,0.166949,8.85561,2234.16,4.59952,29.0233,N/A,N/A,0.000120097,1.33432E-05
101200480,CASRN,DTXSID8024101,Tribenuron-methyl,DTXCID004101,101200-48-0,VLCQZHSMCYCDJL-UHFFFAOYSA-N,"Methyl 2-{[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)(methyl)carbamoyl]sulfamoyl}benzoate",C15H17N5O6S,395.39,395.089954461,0.966051,N/A,N/A,1.519,0.961,N/A,308.234,173.985,0.339,N/A,N/A,N/A,N/A,N/A,1.07399E-10,0.00133045,1.76578E-11,1.5502,4.26528,281.894,1.02309E-13,0.249224,10.2887,52.4559,1.85973,141.019,N/A,N/A,3.88935E-10,0.00043608
1668-54-8,CASRN,DTXSID4041230,2-Methyl-4-amino-6-methoxy-s-triazine,DTXCID2021230,1668-54-8,NXFQWRWXEYTOTK-UHFFFAOYSA-N,"4-Methoxy-6-methyl-1,3,5-triazin-2-amine",C5H8N4O,140.146,140.069810894,1.60325,246.664,0.000198153,1.304,0.668,0.0060256,164.393,161.654,0.106,0.0028119,N/A,155.722,0.008531,N/A,4.67735E-05,0.0990832,3.86245E-11,3.2342,4.29191,290.422,1.62759E-07,0.145463,7.75651,61.9646,0.0203826,259.432,N/A,N/A,5.0626E-06,0.0538892
55335063,CASRN,DTXSID0032497,Triclopyr,DTXCID8012497,55335-06-3,REEQLXCGVXDJSQ-UHFFFAOYSA-N,"[(3,5,6-Trichloropyridin-2-yl)oxy]acetic acid",C7H4Cl3NO3,256.46,254.9256761,6.223,325.714,0.000147231,1.651,0.559,6.68344E-05,184.328,155.884,0.049,0.00272898,46.908,121.454,2.55859E-05,31.1889,7.4131E-06,0.00113501,5.68499E-12,3.14579,3.5412,307.122,1.33652E-09,0.280834,8.86682,46.9332,2.51575,149.026,N/A,N/A,1.26864E-06,0.00449372
1582098,CASRN,DTXSID4021395,Trifluralin,DTXCID401395,1582-09-8,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,"2,6-Dinitro-N,N-dipropyl-4-(trifluoromethyl)aniline",C13H16F3N3O4,335.283,335.109290496,149.624,369.442,6.06736E-06,1.409,1.145,6.23735E-07,161.745,68.678,0.445,0.0136773,N/A,N/A,7.14496E-06,N/A,2.91743E-06,2.00447E-06,1.38533E-11,2279.43,3.54656,365.044,0.000102672,4.15594,8.41432,15764.7,5.3382,49.7774,N/A,N/A,4.59829E-05,8.49753E-07
1929777,CASRN,DTXSID7024376,Vernolate,DTXCID504376,1929-77-7,OKUGPJPKMAEJOE-UHFFFAOYSA-N,S-Propyl dipropylcarbamothioate,C10H21NOS,203.34,203.134385474,19.2752,N/A,2.25424E-05,0.961,0.433,N/A,120.192,14.368,0.149,0.00588844,N/A,N/A,N/A,N/A,0.0212324,0.000603949,2.52812E-11,36.6939,4.70744,212.637,5.53678E-07,0.103952,7.41851,214.129,3.83945,-10.5002,N/A,N/A,0.0108496,0.000456759
65195553,CASRN,DTXSID9058238,Avermectin B1a,DTXCID403892,65195-55-3,RRZXIRBKKLTSOM-XPNPUAGNSA-N,"[2'S,2a(3)E,4E,5'S,6S,6'R,7S,8E,11R,15S,17aR,20R,20aR,20bS]-6'-[(2S)-Butan-2-yl]-20,20b-dihydroxy-5',6,8,19-tetramethyl-17-oxo-5',6,6',10,11,14,15,17,17a,20,20a,20b-dodecahydro-2H,7H-spiro[11,15-metha
nofuro[4,3,2-pq][2,6]benzodioxacyclooctadecine-13,2'-pyran]-7-yl 2,6-dideoxy-4-O-(2,6-dideoxy-3-O-methyl-alpha-L-arabino-hexopyranosyl)-3-O-methyl-alpha-L-arabino-hexopyranoside",C48H72O14,873.09,872.492206998,N/A,807.045,8.31764E-06,1.322,N/A,N/A,424.685,137.093,0.376,0.000205116,N/A,N/A,N/A,N/A,N/A,3.47536E-06,1.48712E-10,10.2966,17.9344,463.294,1.44476E-10,0.337832,9.61901,86965.6,2.70122,198.892,N/A,N/A,1.60965E-10,3.61467E-06
71751412,CASRN,DTXSID8023892,Abamectin,N/A,71751-41-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30560191,CASRN,DTXSID8023846,Acephate,DTXCID503846,30560-19-1,YASYVMFAVPKPKE-UHFFFAOYSA-N,"O,S-Dimethyl N-acetylphosphoramidothioate",C4H10NO3PS,183.16,183.011901358,N/A,N/A,2.09894E-05,1.207,0.743,N/A,133.808,48.542,0.202,0.00199986,N/A,N/A,N/A,N/A,N/A,0.408319,1.12542E-11,1.22245,3.55577,286.783,4.93844E-09,0.108103,8.72198,2.01033,-0.848194,87.9791,N/A,N/A,1.70504E-06,4.38636
135410207,CASRN,DTXSID0034300,Acetamiprid,DTXCID7032422,135410-20-7,WCXDHFDTOYPNIE-RIYZIHGNSA-N,(1E)-N-[(6-Chloropyridin-3-yl)methyl]-N'-cyano-N-methylethanimidamide,C10H11ClN4,222.68,222.0672241,N/A,N/A,3.81944E-05,1.063,0.6,N/A,109.396,91.56,0.819,0.00283139,N/A,N/A,N/A,N/A,N/A,0.0494311,8.45362E-12,14.029,4.64121,314.331,3.39935E-09,0.798824,6.87615,120.043,1.83414,98.921,N/A,N/A,9.19567E-05,0.0169313
915972177,CASRN,DTXSID00896889,Afidopyropen,DTXCID001326342,915972-17-7,LRZWFURXIMFONG-HRSIRGMGSA-N,"[(3S,4R,4aR,6S,6aS,12R,12aS,12bS)-3-[(Cyclopropanecarbonyl)oxy]-6,12-dihydroxy-4,6a,12b-trimethyl-11-oxo-9-(pyridin-3-yl)-1,3,4,4a,5,6,6a,12,12a,12b-decahydro-2H,11H-naphtho[2,1-b]pyrano[3,4-e]pyran-4
-yl]methyl cyclopropanecarboxylate",C33H39NO9,593.673,593.26248184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.04394E-10,5.04733,147.553,462.064,8.73519E-11,0.336473,9.72728,85845.4,1.43454,201.905,N/A,N/A,1.28469E-10,3.27309E-05
116063,CASRN,DTXSID0039223,Aldicarb,DTXCID1039,116-06-3,QGLZXHRNAYXIBU-UHFFFAOYSA-N,"7,7-Dimethyl-4-oxa-8-thia-2,5-diazanon-5-en-3-one",C7H14N2O2S,190.26,190.077598873,N/A,268.692,2.38781E-06,1.1,0.656,5.90201E-06,134.192,68.475,0.505,2.33884E-05,N/A,N/A,N/A,N/A,0.000138676,0.0254683,1.42903E-11,13.8305,3.54517,253.18,2.35627E-08,0.110306,7.49874,31.643,1.12863,98.4411,N/A,N/A,3.49538E-05,0.0302814
67375308,CASRN,DTXSID7041201,alpha-Cypermethrin,DTXCID3065297,67375-30-8,KAATUXNTWXVJKI-WSTZPKSXSA-N,"(R)-Cyano(3-phenoxyphenyl)methyl (1R*,3R*)-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",C22H19Cl2NO3,416.3,415.0741989,741.31,445.159,2.76694E-09,1.292,0.877,5.76766E-09,268.529,82.457,-0.004,0.00172982,N/A,N/A,N/A,N/A,1.1246E-09,6.26614E-08,3.41147E-11,338.97,3.35135,424.345,2.07474E-09,5.0024,11.7027,99845.4,6.59788,81.3899,N/A,N/A,3.06772E-09,3.57651E-08
